"Format","MoTeC CSV File",,,"Workbook","Driver"
"Venue","daytona 2011 road",,,"Worksheet","Driver General"
"Vehicle","porsche718gt4",,,"Vehicle Desc","porsche718gt4"
"Driver","Craig Putzstuck",,,"Engine ID",""
"Device","ADL"
"Comment","baseline.sto",,,"Session","Race"
"Log Date","6/19/2025",,,"Origin Time","0.000","s"
"Log Time","12:54:24 PM",,,"Start Time","0.000","s"
"Sample Rate","1.000","Hz",,"End Time","1545.217","s"
"Duration","1545.217","s",,"Start Distance","0","m"
"Range","entire outing",,,"End Distance","70421","m"
"Beacon Markers","96.189 216.621 333.781 450.185 566.681 683.183 799.418 915.999 1033.713 1150.292 1268.527 1385.641 1532.211 "
"Time","Distance","Brake","Throttle","Fuel Level","Fuel Remaining","Lap","LapDeltaToBestLap","Speed","Tyre Pres FL","Tyre Pres FR","Tyre Pres RL","Tyre Pres RR","Steering Wheel Angle","TrackTemp"
"s","m","%","%","l","%","","s","m/s","kPa","kPa","kPa","kPa","rad","C"
"1161.000","53717","0.000000","100.000000","16.0486432","18.4467168","10","0.6652161","25.5392000","189.316704","197.622448","182.749760","188.382864","0.47531284","22.7777712"
"1162.000","53745","0.000000","100.000000","16.0210272","18.4149728","10","0.9001228","30.0325856","189.297856","197.679536","182.712928","188.380976","0.30158824","22.7777712"
"1163.000","53777","0.000000","100.000000","15.9943232","18.3842816","10","1.0319120","33.6757696","189.271200","197.713968","182.678640","188.375664","0.01100490","22.7777712"
"1164.000","53812","0.000000","100.000000","15.9650704","18.3506544","10","1.1099750","37.3976160","189.240624","197.721072","182.649600","188.359488","-0.25467930","22.7777712"
"1165.000","53851","0.000000","100.000000","15.9356304","18.3168176","10","1.1666617","40.6001408","189.213584","197.705984","182.637632","188.331424","-0.10166239","22.7777712"
"1166.000","53893","0.000000","100.000000","15.9081376","18.2852160","10","1.2106931","43.2412608","189.186944","197.677408","182.633696","188.297936","0.49994440","22.7777712"
"1167.000","53938","0.000000","100.000000","15.8793152","18.2520864","10","1.2506109","45.4665600","189.150784","197.665328","182.618288","188.287632","0.49942012","22.7777712"
"1168.000","53984","0.000000","100.000000","15.8493728","18.2176688","10","1.2878073","47.7926816","189.106560","197.672976","182.595984","188.310848","-0.09432544","22.7777712"
"1169.000","54033","8.495174","53.390860","15.8194544","18.1832832","10","1.3196983","49.9893344","189.073168","197.654544","182.585792","188.312512","-0.15065911","22.7777712"
"1170.000","54077","95.210280","17.361286","15.8092496","18.1715520","10","1.3311243","39.4532608","189.073760","197.639040","182.587264","188.294064","-0.06943495","22.7777712"
"1171.000","54108","77.981640","18.742292","15.8031504","18.1645424","10","1.3734339","26.9793792","189.094320","197.645296","182.584640","188.275568","-0.29791070","22.7777712"
"1172.000","54132","0.000000","32.256470","15.7940848","18.1541216","10","1.5347413","23.1794624","189.112768","197.646640","182.580560","188.254944","-1.84968416","22.7777712"
"1173.000","54155","0.000000","27.225642","15.7865376","18.1454448","10","1.4280796","22.8321472","189.134976","197.632688","182.581216","188.225456","-2.30786272","22.7777712"
"1174.000","54178","0.000000","58.914924","15.7768912","18.1343568","10","1.2924325","22.9385776","189.168848","197.608560","182.589504","188.190688","-2.23084496","22.7777712"
"1175.000","54202","0.000000","94.895176","15.7559856","18.1103264","10","1.2329710","25.6225712","189.214688","197.576624","182.607200","188.151536","-1.27071104","22.7777712"
"1176.000","54230","0.000000","100.000000","15.7257424","18.0755648","10","1.2321720","29.8729312","189.268288","197.537360","182.648064","188.111168","-0.41188492","22.7777712"
"1177.000","54262","0.000000","100.000000","15.6990352","18.0448688","10","1.2514144","33.4937024","189.313632","197.494800","182.704064","188.073728","-0.31625140","22.7777712"
"1178.000","54297","0.000000","100.000000","15.6698928","18.0113696","10","1.2500141","37.1638560","189.342096","197.451728","182.754576","188.039984","-0.16611820","22.7777712"
"1179.000","54336","0.000000","100.000000","15.6390496","17.9759200","10","1.2402679","40.7146528","189.351280","197.409520","182.793376","188.009760","0.02279609","22.7777712"
"1180.000","54378","0.000000","100.000000","15.6105616","17.9431744","10","1.2320553","43.4084192","189.343568","197.370816","182.815504","187.984608","0.01781799","22.7777712"
"1181.000","54423","0.000000","100.000000","15.5816080","17.9098944","10","1.2241849","45.9635232","189.325920","197.334352","182.822752","187.962688","0.02200980","22.7777712"
"1182.000","54470","0.000000","100.000000","15.5514496","17.8752304","10","1.2168372","48.4039360","189.302256","197.297936","182.822656","187.942000","0.04035166","22.7777712"
"1183.000","54519","0.000000","100.000000","15.5205952","17.8397632","10","1.2096663","50.7151104","189.274384","197.260512","182.817472","187.921920","0.05738337","22.7777712"
"1184.000","54571","0.000000","100.000000","15.4918496","17.8067248","10","1.2059319","52.4709152","189.244720","197.223536","182.809232","187.902880","0.16350152","22.7777712"
"1185.000","54624","0.000000","100.000000","15.4632256","17.7738224","10","1.2016342","53.8804672","189.209568","197.204192","182.793968","187.899568","0.49889664","22.7777712"
"1186.000","54679","0.000000","100.000000","15.4340816","17.7403248","10","1.1962926","54.9027456","189.167664","197.238192","182.772288","187.949152","0.95195920","22.7777712"
"1187.000","54734","0.000000","100.000000","15.4044656","17.7062816","10","1.1978470","55.8224128","189.120816","197.317408","182.747696","188.042912","0.55313700","22.7777712"
"1188.000","54790","0.000000","89.667072","15.3745344","17.6718784","10","1.2027253","57.0233664","189.074544","197.395824","182.725808","188.138448","-0.13257964","22.7777712"
"1189.000","54840","100.000000","16.596790","15.3678400","17.6641840","10","1.2764976","45.1843456","189.079696","197.435968","182.719792","188.176704","-0.26515836","22.7777712"
"1190.000","54878","19.063508","31.442660","15.3602832","17.6554992","10","1.4137120","35.0453056","189.133856","197.467936","182.728224","188.179264","-0.24655602","22.7777712"
"1191.000","54910","0.000000","39.556104","15.3510000","17.6448288","10","1.4057552","32.2773888","189.177168","197.477296","182.736000","188.161168","-0.45799796","22.7777712"
"1192.000","54936","86.202792","14.278668","15.3451184","17.6380672","10","1.1911502","21.8506368","189.209616","197.474704","182.740288","188.136384","-1.90469840","22.7777712"
"1193.000","54957","0.000000","6.165228","15.3411488","17.6335024","10","1.2806177","19.5279968","189.248672","197.466560","182.745488","188.107168","-2.85639008","22.7777712"
"1194.000","54978","0.000000","100.000000","15.3227680","17.6123776","10","1.3444116","22.4704976","189.294656","197.447504","182.754736","188.070656","-0.62279916","22.7777712"
"1195.000","55003","0.000000","100.000000","15.2936880","17.5789520","10","1.3539536","27.7351616","189.339168","197.416480","182.771168","188.028448","-1.12163976","22.7777712"
"1196.000","55033","0.000000","100.000000","15.2652512","17.5462672","10","1.3580763","31.5950720","189.388528","197.377200","182.808912","187.986544","-0.62463300","22.7777712"
"1197.000","55066","0.000000","100.000000","15.2373312","17.5141712","10","1.3499247","35.1582848","189.435008","197.334768","182.864256","187.946112","-0.20673030","22.7777712"
"1198.000","55104","0.000000","100.000000","15.2072144","17.4795568","10","1.3397126","38.8180512","189.463632","197.292752","182.917424","187.908176","-0.20358616","22.7777712"
"1199.000","55144","0.000000","100.000000","15.1778608","17.4458176","10","1.3339007","41.9602848","189.472880","197.252224","182.955952","187.875232","-0.07650949","22.7777712"
"1200.000","55187","0.000000","100.000000","15.1496624","17.4134048","10","1.3284490","44.5823936","189.468224","197.213200","182.975600","187.846480","0.08594283","22.7777712"
"1201.000","55233","0.000000","100.000000","15.1200944","17.3794176","10","1.3232266","47.1483520","189.452128","197.176912","182.981824","187.821504","0.15773664","22.7777712"
"1202.000","55276","90.515896","16.152897","15.1072832","17.3646928","10","1.3724695","38.9021504","189.444944","197.161488","182.980192","187.806448","0.03484868","22.7777712"
"1203.000","55308","53.318244","20.369916","15.1006480","17.3570672","10","1.5032324","27.8991136","189.466912","197.174448","182.977264","187.795168","0.32412278","22.7777712"
"1204.000","55333","0.000000","27.225646","15.0906512","17.3455760","10","1.4942638","25.3272304","189.483536","197.182576","182.967856","187.779952","1.74231152","22.7777712"
"1205.000","55359","0.000000","100.000000","15.0711264","17.3231328","10","1.4020654","27.1357536","189.485728","197.194976","182.951008","187.771856","1.84949552","22.7777712"
"1206.000","55387","0.000000","100.000000","15.0476352","17.2961328","10","1.4196162","28.1709888","189.478320","197.221728","182.931728","187.794304","1.42915136","22.7777712"
"1207.000","55416","0.000000","100.000000","15.0227440","17.2675216","10","1.4854053","29.8281216","189.464976","197.269888","182.915696","187.851232","1.03476408","22.7777712"
"1208.000","55447","0.000000","100.000000","14.9962112","17.2370240","10","1.5623968","32.6937984","189.446816","197.334480","182.906128","187.935200","0.08070228","22.7777712"
"1209.000","55481","0.000000","100.000000","14.9675488","17.2040800","10","1.6032469","36.4294304","189.426704","197.385168","182.901472","188.013104","0.45146856","22.7777712"
"1210.000","55520","0.000000","100.000000","14.9369392","17.1688960","10","1.6319555","39.8202144","189.405536","197.424480","182.898880","188.080528","0.35477976","22.7777712"
"1211.000","55561","0.000000","100.000000","14.9086528","17.1363808","10","1.6521667","42.3859712","189.382000","197.454384","182.900480","188.131552","0.26306992","22.7777712"
"1212.000","55604","0.000000","100.000000","14.8803360","17.1038336","10","1.6662565","44.7785632","189.359280","197.465104","182.903920","188.154784","0.22769694","22.7777712"
"1213.000","55650","0.000000","100.000000","14.8507648","17.0698448","10","1.6754889","47.2024640","189.337728","197.460976","182.908832","188.159248","0.21223730","22.7777712"
"1214.000","55699","0.000000","100.000000","14.8202480","17.0347696","10","1.6793772","49.5314944","189.319952","197.449888","182.916880","188.156128","0.20804496","22.7777712"
"1215.000","55749","0.000000","100.000000","14.7892336","16.9991184","10","1.6815434","51.6909248","189.306496","197.437136","182.926576","188.154192","0.20961804","22.7777712"
"1216.000","55802","0.000000","100.000000","14.7608576","16.9665024","10","1.6834842","53.2519008","189.295856","197.427504","182.934896","188.158240","0.21511948","22.7777712"
"1217.000","55856","0.000000","100.000000","14.7319824","16.9333152","10","1.6850458","54.8195904","189.286640","197.423008","182.942624","188.167984","0.19572994","22.7777712"
"1218.000","55911","0.000000","100.000000","14.7024304","16.8993456","10","1.6859804","56.3469120","189.279072","197.421232","182.952192","188.181696","0.17869820","22.7777712"
"1219.000","55968","0.000000","100.000000","14.6723056","16.8647200","10","1.6875662","57.7577856","189.274384","197.421424","182.965040","188.198784","0.16874254","22.7777712"
"1220.000","56027","0.000000","100.000000","14.6417888","16.8296432","10","1.6924856","59.0226560","189.270416","197.427952","182.980192","188.223040","0.20883176","22.7777712"
"1221.000","56086","0.000000","100.000000","14.6110112","16.7942656","10","1.6971518","60.2998272","189.265040","197.444640","182.995200","188.259104","0.19861214","22.7777712"
"1222.000","56147","0.000000","100.000000","14.5800288","16.7586544","10","1.6991938","61.5054272","189.261792","197.465584","183.013408","188.300560","0.19677866","22.7777712"
"1223.000","56209","0.000000","100.000000","14.5509840","16.7252688","10","1.7000516","62.3408832","189.261200","197.491040","183.034480","188.347472","0.18079510","22.7777712"
"1224.000","56272","0.000000","100.000000","14.5234336","16.6936016","10","1.7021226","62.9529408","189.262640","197.518176","183.054112","188.396160","0.17319680","22.7777712"
"1225.000","56335","0.000000","100.000000","14.4956544","16.6616704","10","1.7018368","63.5346880","189.262576","197.536608","183.064448","188.444112","0.14804183","22.7777712"
"1226.000","56399","0.000000","100.000000","14.4676400","16.6294704","10","1.7034860","64.1978816","189.253264","197.529008","183.052800","188.477776","0.09432697","22.7777712"
"1227.000","56463","0.000000","100.000000","14.4393840","16.5969952","10","1.7063710","64.8395520","189.236784","197.504016","183.027568","188.496480","0.02620263","22.7777712"
"1228.000","56528","0.000000","100.000000","14.4109088","16.5642640","10","1.7093278","65.3973312","189.215600","197.469792","183.007792","188.492784","-0.01126632","22.7777712"
"1229.000","56593","0.000000","100.000000","14.3822320","16.5312992","10","1.7118846","65.9451392","189.192192","197.421424","182.993904","188.464576","0.00471667","22.7777712"
"1230.000","56659","0.000000","100.000000","14.3533600","16.4981136","10","1.7140612","66.4697728","189.167424","197.369168","182.981696","188.427328","0.00655065","22.7777712"
"1231.000","56726","0.000000","100.000000","14.3243024","16.4647152","10","1.7158870","66.9721216","189.142048","197.315440","182.969600","188.387392","0.00890950","22.7777712"
"1232.000","56793","0.000000","100.000000","14.2950672","16.4311120","10","1.7172678","67.4557888","189.116080","197.261504","182.957504","188.346288","0.00786079","22.7777712"
"1233.000","56860","60.753004","67.965488","14.2660336","16.3977408","10","1.7194278","66.9694080","189.089168","197.209264","182.943392","188.306608","0.01100490","22.7777712"
"1234.000","56916","11.033006","39.852032","14.2575520","16.3879904","10","1.8343232","52.5786080","189.121072","197.217136","182.933072","188.276976","0.01886569","22.7777712"
"1235.000","56963","0.000000","85.943288","14.2410400","16.3690112","10","1.9743660","45.1296800","189.169984","197.241280","182.916224","188.241632","0.46692868","22.7777712"
"1236.000","57009","0.000000","81.800232","14.2238016","16.3491968","10","1.9985960","45.3016256","189.186288","197.271760","182.883936","188.223728","1.05363152","22.7777712"
"1237.000","57052","58.012636","15.092476","14.2081456","16.3312032","10","1.9880716","40.2320160","189.179984","197.323376","182.843760","188.246000","-0.51878376","22.7777712"
"1238.000","57089","0.000000","80.739840","14.1950080","16.3161008","10","1.9505266","37.2652384","189.213408","197.345328","182.834112","188.236688","-1.00846032","22.7777712"
"1239.000","57127","0.000000","100.000000","14.1782256","16.2968096","10","1.9206054","37.7225184","189.282352","197.330672","182.867952","188.199424","-1.21647976","22.7777712"
"1240.000","57166","0.000000","100.000000","14.1500352","16.2644080","10","1.9274064","40.3145216","189.364496","197.296576","182.931664","188.149440","-0.08987121","22.7777712"
"1241.000","57208","0.000000","100.000000","14.1226144","16.2328896","10","1.9319522","42.9758368","189.409600","197.255504","182.973216","188.099760","0.24944528","22.7777712"
"1242.000","57252","0.000000","100.000000","14.0939024","16.1998880","10","1.9381662","45.4754272","189.421440","197.222976","182.985376","188.063632","0.21197590","22.7777712"
"1243.000","57298","0.000000","100.000000","14.0639536","16.1654640","10","1.9451414","47.9023488","189.411888","197.194528","182.979728","188.037888","0.15459201","22.7777712"
"1244.000","57347","0.000000","100.000000","14.0332048","16.1301200","10","1.9486142","50.2480864","189.391984","197.161424","182.964624","188.012944","0.10742878","22.7777712"
"1245.000","57399","0.000000","100.000000","14.0032704","16.0957120","10","1.9502150","52.1790400","189.366640","197.125824","182.950048","187.982384","0.16088125","22.7777712"
"1246.000","57452","0.000000","100.000000","13.9748112","16.0630000","10","1.9516614","53.7681088","189.337392","197.093056","182.939008","187.945792","0.18027130","22.7777712"
"1247.000","57506","0.000000","100.000000","13.9456896","16.0295296","10","1.9501512","55.2755456","189.310080","197.067024","182.932272","187.914320","0.20647340","22.7777712"
"1248.000","57562","0.000000","100.000000","13.9159360","15.9953296","10","1.9480454","56.7508288","189.287920","197.050912","182.929200","187.897264","0.22350516","22.7777712"
"1249.000","57619","0.000000","100.000000","13.8856656","15.9605344","10","1.9471160","58.1992960","189.271200","197.043968","182.929760","187.896640","0.19415788","22.7777712"
"1250.000","57678","0.000000","100.000000","13.8550272","15.9253200","10","1.9473322","59.5798848","189.259440","197.044720","182.933920","187.910000","0.19337160","22.7777712"
"1251.000","57739","0.000000","100.000000","13.8241392","15.8898144","10","1.9478844","60.8729664","189.250704","197.052512","182.941872","187.934352","0.19677866","22.7777712"
"1252.000","57800","0.000000","100.000000","13.7930624","15.8540944","10","1.9488322","62.0702336","189.244544","197.067952","182.953792","187.968208","0.19442034","22.7777712"
"1253.000","57862","0.000000","100.000000","13.7654192","15.8223216","10","1.9500260","62.7014784","189.241520","197.090480","182.969072","188.010048","0.18970362","22.7777712"
"1254.000","57925","0.000000","100.000000","13.7377424","15.7905088","10","1.9534210","63.2700992","189.240720","197.118512","182.985664","188.056192","0.21302360","22.7777712"
"1255.000","57989","0.000000","100.000000","13.7098704","15.7584720","10","1.9585666","63.8177472","189.239376","197.154544","183.002320","188.109792","0.19835024","22.7777712"
"1256.000","58053","0.000000","100.000000","13.6818128","15.7262224","10","1.9638602","64.3631488","189.238224","197.194560","183.020208","188.168608","0.19180004","22.7777712"
"1257.000","58117","0.000000","100.000000","13.6535760","15.6937664","10","1.9688890","64.8669504","189.238000","197.232416","183.037296","188.228080","0.19258636","22.7777712"
"1258.000","58182","0.000000","100.000000","13.6251600","15.6611024","10","1.9748212","65.3668416","189.233792","197.261696","183.043104","188.288512","0.16088122","22.7777712"
"1259.000","58248","0.000000","100.000000","13.5965264","15.6281904","10","1.9792792","65.9291776","189.220448","197.264880","183.027632","188.335152","0.11057339","22.7777712"
"1260.000","58314","0.000000","100.000000","13.5676768","15.5950304","10","1.9809398","66.4784256","189.200160","197.245728","182.997968","188.362384","0.00969578","22.7777712"
"1261.000","58381","0.000000","100.000000","13.5386272","15.5616400","10","1.9816526","66.9255296","189.177168","197.210720","182.974816","188.361424","0.00366897","22.7777712"
"1262.000","58447","0.000000","100.000000","13.5094112","15.5280592","10","1.9826610","67.3533504","189.151104","197.159408","182.958192","188.330880","0.02122454","22.7777712"
"1263.000","58515","0.000000","100.000000","13.4800400","15.4942992","10","1.9834376","67.7616576","189.122720","197.104624","182.941632","188.291792","0.01257645","22.7777712"
"1264.000","58583","0.000000","100.000000","13.4505280","15.4603776","10","1.9841830","68.1598528","189.092912","197.048624","182.924448","188.250384","0.02410621","22.7777712"
"1265.000","58651","0.000000","100.000000","13.4208872","15.4263072","10","1.9846022","68.5254144","189.063568","196.994800","182.908096","188.209696","0.07100753","22.7777712"
"1266.000","58719","0.000000","100.000000","13.3911464","15.3921216","10","1.9850226","68.7766592","189.030848","196.955136","182.896048","188.175568","0.17581702","22.7777712"
"1267.000","58788","0.000000","100.000000","13.3613288","15.3578496","10","1.9888608","69.0448896","188.989664","196.940800","182.880032","188.163168","0.08620527","22.7777712"
"1268.000","58857","0.000000","100.000000","13.3314104","15.3234592","10","1.9913496","69.3860928","188.956256","196.930512","182.866352","188.164704","0.09904364","22.7777712"
"1269.000","58927","0.000000","100.000000","13.3014144","15.2889808","11","0.0004147","69.6083072","188.933008","196.913792","182.858176","188.165328","0.13991864","22.7777712"
"1270.000","58997","0.000000","100.000000","13.2713776","15.2544576","11","0.0012931","69.7462080","188.908352","196.904976","182.847264","188.177136","0.16402484","22.7777712"
"1271.000","59067","0.000000","100.000000","13.2412832","15.2198656","11","0.0016969","69.9590592","188.878240","196.896512","182.824480","188.197600","0.19258636","22.7777712"
"1272.000","59137","50.184676","73.686816","13.2115048","15.1856368","11","0.0023409","69.3364288","188.845360","196.890320","182.786720","188.230400","0.22586296","22.7777712"
"1273.000","59197","100.000000","51.048088","13.1961696","15.1680112","11","0.0417985","55.9419584","188.861840","196.948544","182.752800","188.260720","0.29765784","22.7777712"
"1274.000","59244","30.799474","57.854516","13.1803824","15.1498656","11","0.1437572","43.5254048","188.903136","197.031760","182.722848","188.266320","0.30185002","22.7777712"
"1275.000","59283","100.000000","54.697908","13.1638448","15.1308560","11","0.2289997","35.0302240","188.927328","197.094416","182.686416","188.259072","0.55444776","22.7777712"
"1276.000","59311","36.280232","59.802712","13.1469160","15.1113984","11","0.2934431","26.9950784","188.945040","197.135728","182.649984","188.238272","1.22632216","22.7777712"
"1277.000","59336","0.000000","68.360040","13.1303456","15.0923520","11","0.2875814","23.6751264","188.948784","197.164912","182.610448","188.209504","2.12597984","22.7777712"
"1278.000","59360","0.000000","93.637480","13.1132472","15.0726976","11","0.3835750","25.5255520","188.938144","197.193184","182.566512","188.177472","1.77821424","22.7777712"
"1279.000","59388","0.000000","100.000000","13.0838976","15.0389616","11","0.4549624","29.9068320","188.914848","197.224160","182.519376","188.155104","0.66083296","22.7777712"
"1280.000","59420","0.000000","100.000000","13.0572408","15.0083232","11","0.4752328","33.4434880","188.881440","197.248832","182.475136","188.145296","0.33145932","22.7777712"
"1281.000","59456","0.000000","100.000000","13.0281032","14.9748304","11","0.4900450","37.0942368","188.845376","197.254880","182.433696","188.132384","0.15642700","22.7777712"
"1282.000","59495","0.000000","100.000000","12.9972608","14.9393808","11","0.5069971","40.6467136","188.809360","197.240976","182.398224","188.111728","-0.18734176","22.7777712"
"1283.000","59537","0.000000","100.000000","12.9697504","14.9077600","11","0.5196601","43.1812864","188.784880","197.209984","182.385600","188.077376","0.30132676","22.7777712"
"1284.000","59582","0.000000","100.000000","12.9408952","14.8745920","11","0.5320843","45.5527200","188.754448","197.184608","182.370944","188.050064","0.43810536","22.7777712"
"1285.000","59628","0.000000","100.000000","12.9109048","14.8401216","11","0.5410885","47.7689376","188.717456","197.184928","182.347136","188.060128","0.01598401","22.7777712"
"1286.000","59678","0.000000","100.000000","12.8801816","14.8048064","11","0.5504392","50.1431200","188.681232","197.175232","182.327200","188.066752","-0.11345256","22.7777712"
"1287.000","59728","100.000000","20.739828","12.8550616","14.7759328","11","0.5358710","48.4584224","188.661856","197.142384","182.325264","188.046320","-0.05869147","22.7777712"
"1288.000","59767","80.722040","21.060420","12.8476144","14.7673728","11","0.4626043","34.1710464","188.687760","197.144544","182.327488","188.024512","-0.26725578","22.7777712"
"1289.000","59793","77.195264","23.131938","12.8406632","14.7593824","11","0.5249766","22.6858544","188.728784","197.153344","182.331200","188.003008","-1.16696344","22.7777712"
"1290.000","59814","0.000000","50.604208","12.8299688","14.7470896","11","0.6111108","21.2181760","188.767664","197.152032","182.334496","187.975568","-1.88793248","22.7777712"
"1291.000","59836","0.000000","29.741052","12.8242520","14.7405200","11","0.5505116","20.6263696","188.806640","197.137840","182.339424","187.940144","-2.17609696","22.7777712"
"1292.000","59858","0.000000","87.595568","12.8081200","14.7219760","11","0.5073650","22.7960832","188.848640","197.115040","182.348416","187.898096","-1.60080880","22.7777712"
"1293.000","59883","0.000000","100.000000","12.7798792","14.6895168","11","0.4609028","27.6280480","188.893104","197.082144","182.369888","187.851344","-0.51773608","22.7777712"
"1294.000","59913","0.000000","100.000000","12.7520416","14.6575200","11","0.4454579","31.8348800","188.926720","197.042960","182.401200","187.804880","-0.32358732","22.7777712"
"1295.000","59947","0.000000","100.000000","12.7239672","14.6252496","11","0.4376274","35.5290720","188.946048","197.002672","182.430192","187.760256","-0.27878442","22.7777712"
"1296.000","59985","0.000000","100.000000","12.6936960","14.5904560","11","0.4304122","39.1192864","188.955232","196.961408","182.457920","187.718208","-0.06524212","22.7777712"
"1297.000","60026","0.000000","100.000000","12.6644104","14.5567936","11","0.4256818","42.1691360","188.952320","196.920464","182.478944","187.680384","0.03746895","22.7777712"
"1298.000","60069","0.000000","100.000000","12.6360920","14.5242432","11","0.4217419","44.7229472","188.939072","196.883792","182.486608","187.647920","0.06943595","22.7777712"
"1299.000","60115","0.000000","100.000000","12.6064832","14.4902112","11","0.4175183","47.2193824","188.918976","196.849200","182.484064","187.620224","0.03642023","22.7777712"
"1300.000","60164","0.000000","100.000000","12.5759112","14.4550720","11","0.4131501","49.5869056","188.896016","196.813296","182.478288","187.593696","0.04428103","22.7777712"
"1301.000","60215","0.000000","100.000000","12.5452664","14.4198464","11","0.4087873","51.7350464","188.870128","196.776176","182.469632","187.567536","0.09013514","22.7777712"
"1302.000","60267","0.000000","100.000000","12.5169496","14.3872992","11","0.4070123","53.2860416","188.842704","196.746944","182.457168","187.549728","0.45932940","22.7777712"
"1303.000","60321","0.000000","100.000000","12.4880024","14.3540272","11","0.4018222","54.5479744","188.806192","196.753792","182.437376","187.565376","0.73734792","22.7777712"
"1304.000","60377","0.000000","100.000000","12.4585608","14.3201840","11","0.3993186","55.4428160","188.766640","196.815856","182.413696","187.636560","0.57986464","22.7777712"
"1305.000","60433","0.000000","100.000000","12.4287032","14.2858656","11","0.4030423","56.5303232","188.723424","196.897072","182.390640","187.728672","0.27407586","22.7777712"
"1306.000","60487","68.783520","13.464862","12.4135104","14.2684032","11","0.4394896","50.2546048","188.703408","196.951696","182.374992","187.792160","-0.12969795","22.7777712"
"1307.000","60531","78.565464","18.668310","12.4064064","14.2602368","11","0.5413627","40.7726912","188.743888","196.982448","182.378272","187.799760","-0.37808608","22.7777712"
"1308.000","60567","12.021925","24.019728","12.3999336","14.2527984","11","0.5930279","33.4480288","188.792160","196.999184","182.384352","187.785200","-0.28638292","22.7777712"
"1309.000","60594","95.603496","17.287300","12.3933600","14.2452416","11","0.4354128","23.0528144","188.829632","197.001952","182.387216","187.759824","-1.27935744","22.7777712"
"1310.000","60615","0.000000","10.184958","12.3864776","14.2373296","11","0.5177389","20.3563632","188.868080","196.998944","182.388768","187.730320","-2.25756544","22.7777712"
"1311.000","60636","0.000000","92.749696","12.3713528","14.2199456","11","0.5166174","22.3483088","188.909856","196.983104","182.392736","187.691568","-1.35166496","22.7777712"
"1312.000","60662","0.000000","100.000000","12.3426712","14.1869776","11","0.4330835","27.3404128","188.954384","196.954816","182.408448","187.645424","-1.06059584","22.7777712"
"1313.000","60691","0.000000","100.000000","12.3142096","14.1542640","11","0.3927943","31.1809984","189.004576","196.917536","182.449776","187.598224","-0.51694988","22.7777712"
"1314.000","60724","0.000000","100.000000","12.2865632","14.1224864","11","0.3645178","34.6828544","189.053360","196.876576","182.508976","187.553360","-0.37939608","22.7777712"
"1315.000","60761","0.000000","100.000000","12.2566688","14.0881248","11","0.3446957","38.3360896","189.093040","196.834768","182.575520","187.509792","-0.02541534","22.7777712"
"1316.000","60801","0.000000","100.000000","12.2272768","14.0543408","11","0.3314274","41.4930080","189.113184","196.795760","182.629728","187.471792","-0.01362516","22.7777712"
"1317.000","60844","0.000000","100.000000","12.1993072","14.0221920","11","0.3228179","44.1261472","189.115600","196.758976","182.658688","187.439200","0.02489149","22.7777712"
"1318.000","60890","0.000000","100.000000","12.1699712","13.9884736","11","0.3150185","46.7115776","189.105488","196.723872","182.670224","187.409664","0.16219090","22.7777712"
"1319.000","60936","42.154176","17.361280","12.1508640","13.9665104","11","0.3291033","43.8139424","189.092944","196.697920","182.670784","187.385168","-0.01205159","22.7777712"
"1320.000","60974","99.523416","17.484586","12.1441488","13.9587904","11","0.3430777","33.9076896","189.103792","196.695824","182.663488","187.362944","0.27355156","22.7777712"
"1321.000","61000","0.000000","24.069054","12.1377640","13.9514528","11","0.2857778","23.4854544","189.123072","196.710032","182.654448","187.345600","2.02324672","22.7777712"
"1322.000","61024","0.000000","18.545010","12.1270056","13.9390864","11","0.2909176","23.8240688","189.133488","196.737584","182.638512","187.336848","1.97371680","22.7777712"
"1323.000","61048","0.000000","75.191112","12.1138640","13.9239824","11","0.4145721","24.6456336","189.134320","196.773392","182.618080","187.334416","1.72580176","22.7777712"
"1324.000","61075","0.000000","100.000000","12.0847480","13.8905152","11","0.4909459","29.1005888","189.127200","196.812384","182.596160","187.342480","0.20830738","22.7777712"
"1325.000","61107","0.000000","100.000000","12.0586080","13.8604688","11","0.4904221","32.8242976","189.114672","196.840672","182.578000","187.355824","0.67760312","22.7777712"
"1326.000","61141","0.000000","100.000000","12.0298568","13.8274208","11","0.4973043","36.4425216","189.098688","196.859824","182.562384","187.367920","0.75385608","22.7777712"
"1327.000","61180","0.000000","100.000000","11.9992304","13.7922208","11","0.5158041","39.7259072","189.079392","196.882384","182.549520","187.391456","0.28874936","22.7777712"
"1328.000","61221","0.000000","100.000000","11.9713224","13.7601408","11","0.5313836","42.2635712","189.058640","196.901408","182.542880","187.412032","0.22481472","22.7777712"
"1329.000","61265","0.000000","100.000000","11.9430840","13.7276832","11","0.5437703","44.6173696","189.039568","196.905136","182.541376","187.413760","0.23346184","22.7777712"
"1330.000","61311","0.000000","100.000000","11.9136112","13.6938064","11","0.5537464","46.9921792","189.021936","196.897168","182.542992","187.402992","0.20149486","22.7777712"
"1331.000","61359","0.000000","100.000000","11.8831648","13.6588096","11","0.5610916","49.2929088","189.007632","196.883568","182.548096","187.388768","0.21721590","22.7777712"
"1332.000","61410","0.000000","100.000000","11.8522936","13.6233248","11","0.5669627","51.4584992","188.996768","196.870192","182.555392","187.379584","0.20568712","22.7777712"
